model_name,instrument_type,entry_date,exit_date,entry_premium,exit_premium,multiplier,dollar_pnl,exit_reason,strike,dte,predicted_regime,brace_for_impact_score,leap_exposure_pct,overwrite_action,target_premium_mid,vix,vvix,geometry_stress_score,path_stress_score
always_overwrite_baseline,SHORT_CALL,2024-01-04,2024-01-05,0.64,0.0,100,64.5,expiration,443.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,12.98,85.14,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-01-05,2024-01-08,0.86,1.6,100,-74.61,underlying_touch,442.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,12.92,87.79,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-01-08,2024-01-09,0.74,2.02,100,-127.17,underlying_touch,444.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,12.63,86.71,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-01-09,2024-01-10,0.68,0.0,100,67.8,expiration,447.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,13.08,85.9,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-01-10,2024-01-11,0.86,0.0,100,86.17,expiration,444.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,12.85,87.76,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-01-11,2024-01-12,0.84,0.0,100,84.34,expiration,444.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,12.97,85.76,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-01-12,2024-01-15,0.61,2.03,100,-142.54,underlying_touch,443.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,13.06,86.85,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-01-15,2024-01-16,0.65,1.45,100,-79.81,underlying_touch,446.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,12.35,86.0,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-01-16,2024-01-17,0.66,0.0,100,65.67,expiration,448.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,12.63,81.11,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-01-17,2024-01-18,0.54,1.3,100,-76.75,loss_exit,450.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,12.07,82.35,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-01-18,2024-01-19,0.56,4.28,100,-371.5,underlying_touch,452.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,12.19,83.54,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-01-19,2024-01-22,0.66,0.0,100,66.44,expiration,458.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,12.48,80.83,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-01-22,2024-01-23,0.79,0.0,100,79.35,expiration,459.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,12.28,80.83,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-01-23,2024-01-24,0.59,1.62,100,-102.35,underlying_touch,459.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,12.56,88.04,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-01-24,2024-01-25,0.76,2.21,100,-144.54,underlying_touch,461.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,12.53,88.67,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-01-25,2024-01-26,0.83,0.03,100,79.92,profit_exit,464.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,13.67,88.77,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-01-26,2024-01-29,0.68,2.74,100,-205.45,underlying_touch,458.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,13.65,92.18,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-01-29,2024-01-30,0.73,0.0,100,72.77,expiration,462.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,13.03,89.85,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-01-30,2024-01-31,0.7,0.0,100,70.39,expiration,463.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,12.99,88.62,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-01-31,2024-02-01,0.64,0.0,100,63.8,expiration,465.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,12.43,88.87,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-02-01,2024-02-02,0.6,0.0,100,59.93,expiration,466.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,12.47,86.22,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-02-02,2024-02-05,0.65,0.0,100,64.61,expiration,466.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,12.45,86.69,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-02-05,2024-02-06,0.62,0.0,100,62.19,expiration,465.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,13.2,86.96,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-02-06,2024-02-07,0.82,0.15,100,66.94,profit_exit,462.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,14.04,88.09,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-02-07,2024-02-08,0.89,0.0,100,89.1,expiration,458.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,14.13,89.65,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-02-08,2024-02-09,0.66,0.0,100,66.48,expiration,457.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,13.35,87.59,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-02-09,2024-02-12,0.83,5.05,100,-421.94,underlying_touch,457.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,13.08,82.87,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-02-12,2024-02-13,0.66,0.0,100,66.17,expiration,464.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,12.76,81.26,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-02-13,2024-02-14,0.74,1.88,100,-114.01,underlying_touch,463.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,12.69,78.59,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-02-14,2024-02-15,0.61,0.0,100,60.97,expiration,466.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,12.44,77.09,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-02-15,2024-02-16,0.88,0.0,100,88.31,expiration,465.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,12.7,75.54,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-02-16,2024-02-19,0.78,0.0,100,78.35,expiration,466.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,13.84,86.07,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-02-19,2024-02-20,0.97,0.0,100,97.24,expiration,464.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,14.79,89.59,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-02-20,2024-02-21,0.72,2.56,100,-184.22,underlying_touch,462.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,14.13,91.36,0.0,0.0
always_overwrite_baseline,LEAP,2024-01-01,2024-02-22,100.0,121.35,100,2134.8,leap_profit_exit,,,,,,,,,,,
always_overwrite_baseline,SHORT_CALL,2024-02-21,2024-02-22,0.67,3.9,100,-322.25,underlying_touch,466.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,13.3,86.34,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-02-23,2024-02-26,0.86,0.0,100,85.58,expiration,472.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,12.55,79.17,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-02-26,2024-02-27,0.72,0.0,100,72.36,expiration,474.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,13.14,76.67,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-02-27,2024-02-28,0.92,2.11,100,-118.51,underlying_touch,474.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,13.45,80.94,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-02-28,2024-02-29,0.77,0.0,100,77.02,expiration,477.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,13.26,81.39,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-02-29,2024-03-01,0.93,2.87,100,-193.68,underlying_touch,476.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,13.6,82.2,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-03-01,2024-03-04,0.83,0.0,100,83.24,expiration,480.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,13.31,83.4,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-03-04,2024-03-05,0.83,0.01,100,81.73,profit_exit,480.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,14.35,82.24,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-03-05,2024-03-06,0.82,4.45,100,-363.22,underlying_touch,472.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,13.88,87.56,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-03-06,2024-03-07,0.88,3.65,100,-276.89,underlying_touch,478.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,13.85,84.83,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-03-07,2024-03-08,0.88,0.0,100,87.98,expiration,483.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,13.67,83.31,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-03-08,2024-03-11,0.89,0.0,100,88.93,expiration,481.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,13.06,79.58,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-03-11,2024-03-12,0.68,2.59,100,-190.99,underlying_touch,483.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,12.83,76.97,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-03-12,2024-03-13,0.69,0.0,100,69.05,expiration,487.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,12.79,80.54,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-03-13,2024-03-14,0.77,2.12,100,-135.4,underlying_touch,487.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,12.93,83.07,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-03-14,2024-03-15,0.82,0.0,100,82.46,expiration,490.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,13.93,81.94,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-03-15,2024-03-18,0.97,0.03,100,93.62,profit_exit,490.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,15.85,84.63,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-03-18,2024-03-19,0.87,3.04,100,-216.47,underlying_touch,483.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,14.38,93.19,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-03-19,2024-03-20,0.97,2.64,100,-167.28,underlying_touch,487.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,14.01,83.17,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-03-20,2024-03-21,0.8,0.0,100,79.77,expiration,491.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,14.24,82.4,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-03-21,2024-03-22,1.1,0.0,100,109.86,expiration,488.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,15.42,82.63,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-03-22,2024-03-25,0.87,0.0,100,86.55,expiration,486.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,15.34,86.1,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-03-25,2024-03-26,0.91,7.96,100,-704.5,underlying_touch,486.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,14.54,84.66,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-03-26,2024-03-27,0.86,0.0,100,86.39,expiration,496.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,13.75,80.88,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-03-27,2024-03-28,0.97,0.0,100,97.47,expiration,496.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,13.74,78.86,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-03-28,2024-03-29,0.69,0.0,100,68.94,expiration,495.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,13.43,80.5,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-03-29,2024-04-01,0.71,0.0,100,71.13,expiration,496.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,13.84,78.54,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-04-01,2024-04-02,0.76,0.0,100,76.03,expiration,495.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,13.4,80.36,0.0,0.0
always_overwrite_baseline,LEAP,2024-02-23,2024-04-03,100.0,122.2,100,2220.39,leap_profit_exit,,,,,,,,,,,
always_overwrite_baseline,SHORT_CALL,2024-04-02,2024-04-03,0.67,2.95,100,-228.1,underlying_touch,497.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,13.11,77.45,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-04-04,2024-04-05,0.86,0.1,100,75.84,profit_exit,501.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,14.46,79.41,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-04-05,2024-04-08,0.85,1.85,100,-99.89,underlying_touch,496.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,14.5,83.91,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-04-08,2024-04-09,1.01,3.74,100,-273.09,underlying_touch,498.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,14.44,83.11,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-04-09,2024-04-10,1.04,0.0,100,103.56,expiration,503.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,14.74,82.13,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-04-10,2024-04-11,1.08,0.0,100,107.8,expiration,500.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,15.22,86.56,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-04-11,2024-04-12,0.79,3.58,100,-279.61,underlying_touch,500.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,13.84,88.97,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-04-12,2024-04-15,0.9,0.0,100,90.17,expiration,505.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,13.75,83.76,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-04-15,2024-04-16,1.04,0.0,100,104.35,expiration,504.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,14.4,86.27,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-04-16,2024-04-17,1.04,0.0,100,104.38,expiration,503.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,14.41,88.75,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-04-17,2024-04-18,0.88,2.1,100,-121.5,underlying_touch,500.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,14.33,92.17,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-04-18,2024-04-19,0.82,1.89,100,-106.63,underlying_touch,503.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,13.82,86.78,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-04-19,2024-04-22,0.68,2.91,100,-223.04,underlying_touch,506.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,13.04,83.9,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-04-22,2024-04-23,0.88,0.0,100,87.82,expiration,510.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,12.92,78.87,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-04-23,2024-04-24,0.8,0.0,100,79.94,expiration,512.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,13.06,77.3,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-04-24,2024-04-25,0.82,0.0,100,82.12,expiration,511.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,13.19,76.49,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-04-25,2024-04-26,0.71,0.0,100,70.65,expiration,510.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,13.24,76.6,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-04-26,2024-04-29,0.67,2.68,100,-200.74,underlying_touch,509.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,12.78,76.77,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-04-29,2024-04-30,0.78,0.0,100,78.08,expiration,513.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,13.01,76.0,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-04-30,2024-05-01,0.82,0.0,100,82.3,expiration,513.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,13.65,76.57,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-05-01,2024-05-02,0.96,0.0,100,96.28,expiration,512.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,14.61,78.45,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-05-02,2024-05-03,0.85,0.0,100,84.78,expiration,509.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,14.33,82.76,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-05-03,2024-05-06,0.94,0.08,100,86.77,profit_exit,510.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,16.35,81.08,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-05-06,2024-05-07,1.14,3.87,100,-273.3,underlying_touch,503.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,16.03,90.04,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-05-07,2024-05-08,0.83,0.0,100,82.65,expiration,509.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,15.19,90.58,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-05-08,2024-05-09,0.88,0.0,100,88.48,expiration,509.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,14.98,86.26,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-05-09,2024-05-10,0.86,0.09,100,77.25,profit_exit,510.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,15.8,84.45,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-05-10,2024-05-13,1.02,3.15,100,-212.62,underlying_touch,504.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,14.91,91.76,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-05-13,2024-05-14,1.24,0.17,100,107.12,profit_exit,508.0,1.0,HIGH_VOL_RISK_OFF,0.45,1.0,normal,1.35,17.31,89.4,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-05-14,2024-05-15,1.12,0.12,100,100.39,profit_exit,502.0,1.0,HIGH_VOL_RISK_OFF,0.45,1.0,normal,1.35,19.23,102.72,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-05-15,2024-05-16,1.24,0.0,100,123.59,expiration,495.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,18.4,109.64,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-05-16,2024-05-17,1.24,0.0,100,124.43,expiration,494.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,18.21,99.25,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-05-17,2024-05-20,1.24,0.0,100,123.87,expiration,491.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,18.0,98.76,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-05-20,2024-05-21,1.0,0.17,100,83.82,profit_exit,491.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,18.71,95.99,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-05-21,2024-05-22,1.02,2.98,100,-196.59,underlying_touch,486.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,16.94,99.09,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-05-22,2024-05-23,1.04,4.3,100,-326.27,underlying_touch,490.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,15.69,89.54,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-05-23,2024-05-24,1.02,0.0,100,102.38,expiration,496.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,15.97,82.36,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-05-24,2024-05-27,0.89,0.0,100,88.63,expiration,496.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,15.37,83.61,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-05-27,2024-05-28,0.88,3.12,100,-224.11,underlying_touch,494.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,15.03,82.54,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-05-28,2024-05-29,1.07,0.0,100,106.61,expiration,498.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,14.67,79.56,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-05-29,2024-05-30,1.1,0.03,100,106.91,profit_exit,500.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,15.65,78.22,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-05-30,2024-05-31,1.08,0.0,100,108.25,expiration,492.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,15.39,81.82,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-05-31,2024-06-03,0.81,2.88,100,-206.23,underlying_touch,491.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,14.68,81.93,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-06-03,2024-06-04,0.87,4.51,100,-363.62,underlying_touch,495.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,13.49,78.59,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-06-04,2024-06-05,0.93,3.81,100,-288.62,underlying_touch,501.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,13.49,74.57,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-06-05,2024-06-06,0.96,0.0,100,96.36,expiration,506.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,13.23,73.46,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-06-06,2024-06-07,0.8,0.0,100,79.66,expiration,507.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,13.0,74.54,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-06-07,2024-06-10,0.78,2.04,100,-126.17,underlying_touch,507.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,12.69,74.5,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-06-10,2024-06-11,0.74,0.0,100,74.25,expiration,510.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,12.55,73.77,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2024-06-11,2024-06-12,0.76,0.0,100,76.04,expiration,511.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,13.6,73.26,0.0,0.0
