model_name,horizon,predicted_state,realized_state,count,row_percent
hmm_v2_core_plus_sector_corr,2,STABLE_LOW_VOL_TREND,VOL_EXPANSION_TRANSITION,13,0.52
hmm_v2_core_plus_sector_corr,2,VOL_EXPANSION_TRANSITION,HIGH_VOL_RISK_OFF,2,0.0625
hmm_v2_core_plus_sector_corr,2,VOL_EXPANSION_TRANSITION,MID_VOL_CHOP,4,0.125
hmm_v2_core_plus_sector_corr,2,VOL_EXPANSION_TRANSITION,STABLE_LOW_VOL_TREND,9,0.28125
hmm_v2_core_plus_sector_corr,2,VOL_EXPANSION_TRANSITION,VOL_EXPANSION_TRANSITION,17,0.53125
hmm_v2_core_plus_sector_corr,3,MID_VOL_CHOP,MID_VOL_CHOP,3,0.1875
hmm_v2_core_plus_sector_corr,3,MID_VOL_CHOP,STABLE_LOW_VOL_TREND,10,0.625
hmm_v2_core_plus_sector_corr,3,MID_VOL_CHOP,VOL_EXPANSION_TRANSITION,3,0.1875
hmm_v2_core_plus_sector_corr,3,STABLE_LOW_VOL_TREND,HIGH_VOL_RISK_OFF,2,0.08
hmm_v2_core_plus_sector_corr,3,STABLE_LOW_VOL_TREND,MID_VOL_CHOP,1,0.04
hmm_v2_core_plus_sector_corr,3,STABLE_LOW_VOL_TREND,STABLE_LOW_VOL_TREND,9,0.36
hmm_v2_core_plus_sector_corr,3,STABLE_LOW_VOL_TREND,VOL_EXPANSION_TRANSITION,13,0.52
hmm_v2_core_plus_sector_corr,3,VOL_EXPANSION_TRANSITION,HIGH_VOL_RISK_OFF,4,0.12903225806451613
hmm_v2_core_plus_sector_corr,3,VOL_EXPANSION_TRANSITION,MID_VOL_CHOP,3,0.0967741935483871
hmm_v2_core_plus_sector_corr,3,VOL_EXPANSION_TRANSITION,STABLE_LOW_VOL_TREND,6,0.1935483870967742
hmm_v2_core_plus_sector_corr,3,VOL_EXPANSION_TRANSITION,VOL_EXPANSION_TRANSITION,18,0.5806451612903226
hmm_v3_core_plus_sector_geometry,1,MID_VOL_CHOP,MID_VOL_CHOP,3,0.25
hmm_v3_core_plus_sector_geometry,1,MID_VOL_CHOP,STABLE_LOW_VOL_TREND,6,0.5
hmm_v3_core_plus_sector_geometry,1,MID_VOL_CHOP,VOL_EXPANSION_TRANSITION,3,0.25
hmm_v3_core_plus_sector_geometry,1,STABLE_LOW_VOL_TREND,HIGH_VOL_RISK_OFF,1,0.03333333333333333
hmm_v3_core_plus_sector_geometry,1,STABLE_LOW_VOL_TREND,MID_VOL_CHOP,6,0.2
hmm_v3_core_plus_sector_geometry,1,STABLE_LOW_VOL_TREND,STABLE_LOW_VOL_TREND,7,0.23333333333333334
hmm_v3_core_plus_sector_geometry,1,STABLE_LOW_VOL_TREND,VOL_EXPANSION_TRANSITION,16,0.5333333333333333
hmm_v3_core_plus_sector_geometry,1,VOL_EXPANSION_TRANSITION,HIGH_VOL_RISK_OFF,1,0.03225806451612903
hmm_v3_core_plus_sector_geometry,1,VOL_EXPANSION_TRANSITION,MID_VOL_CHOP,8,0.25806451612903225
hmm_v3_core_plus_sector_geometry,1,VOL_EXPANSION_TRANSITION,STABLE_LOW_VOL_TREND,4,0.12903225806451613
hmm_v3_core_plus_sector_geometry,1,VOL_EXPANSION_TRANSITION,VOL_EXPANSION_TRANSITION,18,0.5806451612903226
hmm_v3_core_plus_sector_geometry,2,MID_VOL_CHOP,MID_VOL_CHOP,2,0.16666666666666666
hmm_v3_core_plus_sector_geometry,2,MID_VOL_CHOP,STABLE_LOW_VOL_TREND,6,0.5
hmm_v3_core_plus_sector_geometry,2,MID_VOL_CHOP,VOL_EXPANSION_TRANSITION,4,0.3333333333333333
hmm_v3_core_plus_sector_geometry,2,STABLE_LOW_VOL_TREND,HIGH_VOL_RISK_OFF,2,0.06666666666666667
hmm_v3_core_plus_sector_geometry,2,STABLE_LOW_VOL_TREND,MID_VOL_CHOP,2,0.06666666666666667
hmm_v3_core_plus_sector_geometry,2,STABLE_LOW_VOL_TREND,STABLE_LOW_VOL_TREND,9,0.3
hmm_v3_core_plus_sector_geometry,2,STABLE_LOW_VOL_TREND,VOL_EXPANSION_TRANSITION,17,0.5666666666666667
hmm_v3_core_plus_sector_geometry,2,VOL_EXPANSION_TRANSITION,HIGH_VOL_RISK_OFF,2,0.06451612903225806
hmm_v3_core_plus_sector_geometry,2,VOL_EXPANSION_TRANSITION,MID_VOL_CHOP,4,0.12903225806451613
hmm_v3_core_plus_sector_geometry,2,VOL_EXPANSION_TRANSITION,STABLE_LOW_VOL_TREND,10,0.3225806451612903
hmm_v3_core_plus_sector_geometry,2,VOL_EXPANSION_TRANSITION,VOL_EXPANSION_TRANSITION,15,0.4838709677419355
hmm_v3_core_plus_sector_geometry,3,MID_VOL_CHOP,MID_VOL_CHOP,1,0.08333333333333333
hmm_v3_core_plus_sector_geometry,3,MID_VOL_CHOP,STABLE_LOW_VOL_TREND,9,0.75
hmm_v3_core_plus_sector_geometry,3,MID_VOL_CHOP,VOL_EXPANSION_TRANSITION,2,0.16666666666666666
hmm_v3_core_plus_sector_geometry,3,STABLE_LOW_VOL_TREND,HIGH_VOL_RISK_OFF,3,0.1
hmm_v3_core_plus_sector_geometry,3,STABLE_LOW_VOL_TREND,MID_VOL_CHOP,3,0.1
hmm_v3_core_plus_sector_geometry,3,STABLE_LOW_VOL_TREND,STABLE_LOW_VOL_TREND,9,0.3
hmm_v3_core_plus_sector_geometry,3,STABLE_LOW_VOL_TREND,VOL_EXPANSION_TRANSITION,15,0.5
hmm_v3_core_plus_sector_geometry,3,VOL_EXPANSION_TRANSITION,HIGH_VOL_RISK_OFF,3,0.1
hmm_v3_core_plus_sector_geometry,3,VOL_EXPANSION_TRANSITION,MID_VOL_CHOP,3,0.1
hmm_v3_core_plus_sector_geometry,3,VOL_EXPANSION_TRANSITION,STABLE_LOW_VOL_TREND,7,0.23333333333333334
hmm_v3_core_plus_sector_geometry,3,VOL_EXPANSION_TRANSITION,VOL_EXPANSION_TRANSITION,17,0.5666666666666667
